"证券代码","证券简称","上市板","上市日期","企业规模","成立日期","注册资本[元]","主营产品类型","所属区县","城市","注册地址","办公地址","员工总数","证监会行业名称","总市值[元]","市值[亿元]","市盈率PE","Wind ESG评级","Wind ESG综合得分","坐标"
"688599.SH","天合光能","科创板","2020-06-10T00:00:00+08:00","大型","1997-12-26T00:00:00+08:00","2167587415","光学设备","新北区","常州市","江苏省常州市新北区天合光伏产业园天合路2号","江苏省常州市新北区天合光伏产业园天合路2号","17586","制造业","174274028166","1742.74028166","82.3113708496094","A","6.96","POINT(119.99810608 31.86712377)"
"300124.SZ","汇川技术","创业板","2010-09-28T00:00:00+08:00","大型","2003-04-10T00:00:00+08:00","2638517176","变电设备","龙华区","深圳市","广东省深圳市龙华新区观澜街道高新技术产业园汇川技术总部大厦","广东省深圳市龙华新区观澜街道高新技术产业园汇川技术总部大厦","16938","制造业","171186994378.88","1711.8699437888001","46.9710540771484","A","7.47","POINT(114.03776904 22.67283055)"
"688223.SH","晶科能源","科创板","2022-01-26T00:00:00+08:00","大型","2006-12-13T00:00:00+08:00","10000000000","专用设备与零部件","广信区","上饶市","江西省上饶市经济开发区晶科大道1号","上海市闵行区申长路1466弄1号晶科中心","31017","制造业","170100000000","1701","130.700469970703","A","7.06","POINT(117.88715834 28.42395736)"
"600585.SH","海螺水泥","主板","2002-02-07T00:00:00+08:00","大型","1997-09-01T00:00:00+08:00","5299302579","水泥","镜湖区","芜湖市","安徽省芜湖市镜湖区文化路39号","安徽省芜湖市镜湖区文化路39号","46714","制造业","167403664270.89","1674.0366427089002","5.38543510437012","A","7.68","POINT(118.37886954 31.34133652)"
"300122.SZ","智飞生物","创业板","2010-09-28T00:00:00+08:00","大型","1995-07-20T00:00:00+08:00","1600000000","疫苗","江北区","重庆市","重庆市江北区金源路7号25-1至25-8","重庆市江北区金源路7号25层","4800","制造业","166288000000","1662.88","14.8562602996826","A","7.2","POINT(106.52414319 29.56185186)"
"688981.SH","中芯国际","科创板","2020-07-16T00:00:00+08:00","大型","2000-04-03T00:00:00+08:00","7901936207","专业咨询服务","浦东新区","上海市","CricketSquare,HutchinsDrive,P.O.Box2681,GrandCaymanKY1-1111,CaymanIslands","上海市浦东新区张江路18号","17681","制造业","164923987203.923","1649.23987203923","25.8014278411865","A","7.99","POINT(121.60361333 31.21989625)"
"000792.SZ","盐湖股份","主板","1997-09-04T00:00:00+08:00","大型","1997-08-25T00:00:00+08:00","5432876672","钾肥","格尔木市","格尔木市","青海省格尔木市黄河路28号","青海省格尔木市黄河路28号","6157","制造业","159183286489.6","1591.832864896","22.1634120941162","BBB","6.44","POINT(94.90599057 36.39073967)"
"600188.SH","兖矿能源","主板","1998-07-01T00:00:00+08:00","大型","1997-09-25T00:00:00+08:00","4948703640","煤制品、原煤","邹城市","邹城市","山东省济宁市邹城市凫山南路949号","山东省济宁市邹城市凫山南路949号","61864","采矿业","153440881252.8","1534.4088125279998","8.85661315917969","A","7.78","POINT(116.94512164 35.39696179)"
"300498.SZ","温氏股份","创业板","2015-11-02T00:00:00+08:00","大型","1993-07-26T00:00:00+08:00","6457177904","禽畜养殖","新兴县","云浮市","广东省云浮市新兴县新城镇东堤北路9号","广东省云浮市新兴县新城镇东堤北路9号","43965","农、林、牧、渔业","152066539639.2","1520.665396392","-8.58590507507324","A","7.27","POINT(112.23493479 22.71853975)"
"600031.SH","三一重工","主板","2003-07-03T00:00:00+08:00","大型","1994-11-22T00:00:00+08:00","8493286021","重型建筑工程机械","昌平区","北京市","北京市昌平区北清路8号6幢5楼","北京市昌平区北清路8号","23695","制造业","151435289754.43","1514.3528975442998","18.7301578521729","BBB","6.14","POINT(116.28492492 40.0892947)"
"000625.SZ","长安汽车","主板","1997-06-10T00:00:00+08:00","大型","1996-10-31T00:00:00+08:00","9921799422","轿车、客车、轻型卡车、专用车","江北区","重庆市","重庆市江北区建新东路260号","重庆市江北区建新东路260号/重庆市江北区东升门路61号金融城2号T2栋","42444","制造业","150092337826.223","1500.92337826223","23.7923545837402","BBB","6.77","POINT(106.54388177 29.57651377)"
"000725.SZ","京东方A","主板","2001-01-12T00:00:00+08:00","大型","1993-04-09T00:00:00+08:00","38445746482","半导体照明、低压电器类、电子元器件、视频产品、显示设备","朝阳区","北京市","北京市朝阳区酒仙桥路10号","北京市北京经济技术开发区西环中路12号","79461","制造业","148244448924.083","1482.44448924083","5.92710304260254","A","7.64","POINT(116.4919904 39.97683999)"
"600016.SH","民生银行","主板","2000-12-19T00:00:00+08:00","大型","1996-02-07T00:00:00+08:00","43782418502","存贷款业务、国际业务、机构业务、结算业务、经纪业务、人民币理财、托管业务、外汇理财、银行卡、证券业务、中间业务","西城区","北京市","北京市西城区复兴门内大街2号","北京市西城区复兴门内大街2号","60232","金融业","148103665020.133","1481.0366502013298","4.79062986373901","A","7.21","POINT(116.3663997 39.90506634)"
"601995.SH","中金公司","主板","2020-11-02T00:00:00+08:00","大型","1995-07-31T00:00:00+08:00","4827256868","证券业务","朝阳区","北京市","北京市朝阳区建国门外大街1号国贸大厦2座27层及28层","北京市朝阳区建国门外大街1号国贸大厦2座27层及28层","13557","金融业","147996977443.264","1479.9697744326402","19.4328327178955","A","7.35","POINT(116.45694619 39.89768792)"
"601818.SH","光大银行","主板","2010-08-18T00:00:00+08:00","大型","1992-06-18T00:00:00+08:00","54031921588","存贷款业务、机构业务、结算业务、人民币理财、中间业务","西城区","北京市","北京市西城区太平桥大街25号,甲25号中国光大中心","北京市西城区太平桥大街25号,甲25号中国光大中心","46175","金融业","146704330395.789","1467.04330395789","3.60278844833374","BBB","6.09","POINT(116.35747804 39.91653601)"
"601390.SH","中国中铁","主板","2007-12-03T00:00:00+08:00","大型","2007-09-12T00:00:00+08:00","24741653683","工业建筑、公路建设、轨道交通、建筑钢结构、民用建筑、住宅楼盘、专用设备与零部件","丰台区","北京市","北京市丰台区南四环西路128号院1号楼918","北京市海淀区复兴路69号中国中铁广场A座","294013","建筑业","144437339054.67","1444.3733905467002","5.32405948638916","AA","8.34","POINT(116.29327907 39.82692634)"
"001289.SZ","龙源电力","主板","2022-01-24T00:00:00+08:00","大型","1993-01-27T00:00:00+08:00","8381963164","","西城区","北京市","北京市西城区阜成门北大街6号(C幢)20层2006室","北京市西城区阜成门北大街6号(c幢)20层2006室","8053","电力、热力、燃气及水生产和供应业","142548292549.394","1425.4829254939402","28.5313129425049","BBB","6.27","POINT(116.35140267 39.92769357)"
"002493.SZ","荣盛石化","主板","2010-11-02T00:00:00+08:00","大型","1995-09-15T00:00:00+08:00","10125525000","合成纤维、有机化工原料","萧山区","杭州市","浙江省杭州市萧山区益农镇红阳路98号","浙江省杭州市萧山区益农镇浙江荣盛控股集团大楼","19331","制造业","142061115750","1420.6111575","10.667013168335","BBB","6.51","POINT(120.5908947 30.19878873)"
"600346.SH","恒力石化","主板","2001-08-20T00:00:00+08:00","大型","1999-03-09T00:00:00+08:00","7039099786","热力、人造纤维、塑料制品经销、余热发电","瓦房店市","瓦房店市","辽宁省大连市长兴岛临港工业区长松路298号OSBL项目-工务办公楼","辽宁省大连市中山区人民路街道港兴路52号维多利亚广场B楼31层","35650","制造业","141204341707.16","1412.0434170716","9.02685928344727","BBB","6.3","POINT(121.45794553 39.60163562)"
"603799.SH","华友钴业","主板","2015-01-29T00:00:00+08:00","大型","2002-05-22T00:00:00+08:00","1598133418","铜、重有色金属","桐乡市","桐乡市","浙江省嘉兴市桐乡市经济开发区二期梧振东路18号","浙江省嘉兴市桐乡市经济开发区二期梧振东路18号","14643","制造业","139932562080.08","1399.3256208008","31.4482154846191","A","7.52","POINT(120.56329063 30.61581669)"
"002371.SZ","北方华创","主板","2010-03-16T00:00:00+08:00","大型","2001-09-28T00:00:00+08:00","527353647","电子元器件、集成电路","朝阳区","北京市","北京市朝阳区酒仙桥东路1号","北京市经济技术开发区文昌大道8号","8153","制造业","139216089271.53","1392.1608927153","114.96321105957","A","7.72","POINT(116.49468586 39.97502509)"
"600893.SH","航发动力","主板","1996-04-08T00:00:00+08:00","大型","1993-12-23T00:00:00+08:00","2665594238","变电设备、淀粉类、动力机械、发电机及附属设备、发动机设备、铝合金及制品、轻型工程机械、五金加工机械","未央区","西安市","陕西省西安市未央区徐家湾","陕西省西安市未央区徐家湾","34195","制造业","136691672524.64","1366.9167252464","112.092140197754","A","7.11","POINT(108.95816405 34.35261489)"
"601766.SH","中国中车","主板","2008-08-18T00:00:00+08:00","大型","2007-12-28T00:00:00+08:00","28698864088","横向附件、重型卡车与专用车","海淀区","北京市","北京市海淀区西四环中路16号","北京市海淀区西四环中路16号","160656","制造业","135290965323.296","1352.90965323296","15.9727563858032","A","6.93","POINT(116.2698413 39.91531418)"
"300896.SZ","爱美客","创业板","2020-09-28T00:00:00+08:00","中型","2004-06-09T00:00:00+08:00","216360000","医疗美容器械","昌平区","北京市","北京市昌平区科技园区白浮泉路10号北控科技大厦4层416B室","北京市朝阳区建国路甲92号世茂大厦C座21层","507","制造业","133792696800","1337.926968","125.375610351563","BBB","6.92","POINT(116.22904839 40.19848371)"
"688303.SH","大全能源","科创板","2021-07-22T00:00:00+08:00","大型","2011-02-22T00:00:00+08:00","2137396215","无机化工原料","石河子市","石河子市","新疆维吾尔自治区石河子市经济开发区化工新材料产业园纬六路16号","新疆维吾尔自治区石河子市经济开发区化工新材料产业园纬六路16号","2413","制造业","132091086087","1320.91086087","13.9723434448242","BBB","6.43","POINT(86.0860478 44.2956895)"
"002049.SZ","紫光国微","主板","2005-06-06T00:00:00+08:00","大型","2001-09-17T00:00:00+08:00","606862574","电子元器件","玉田县","唐山市","河北省唐山市玉田县无终西街3129号","河北省唐山市玉田县无终西街3129号","2066","制造业","131385747271","1313.85747271","60.8076210021973","BB","5.77","POINT(117.72417275 39.8934779)"
"600018.SH","上港集团","主板","2006-10-26T00:00:00+08:00","大型","1988-10-21T00:00:00+08:00","23284144750","集装箱码头、旅客航运、散货码头","浦东新区","上海市","上海市自由贸易试验区同汇路1号综合大楼A区4楼","上海市虹口区东大名路358号(国际港务大厦)","13546","交通运输、仓储和邮政业","129459844810","1294.5984481","7.51667547225952","A","7.45","POINT(121.87730471 30.87825625)"
"601238.SH","广汽集团","主板","2012-03-29T00:00:00+08:00","大型","1997-06-06T00:00:00+08:00","10463957657","车身及外观设备、发动机设备、行驶底盘设备、轿车、客车、轻型卡车、专用设备与零部件、转向设备","越秀区","广州市","广东省广州市越秀区东风中路448-458号成悦大厦23楼","广东省广州市天河区珠江新城兴国路23号广汽中心","96989","制造业","129362158426.229","1293.62158426229","19.504337310791","A","7.25","POINT(113.27070616 23.13335579)"
"601111.SH","中国国航","主板","2006-08-18T00:00:00+08:00","大型","2006-03-27T00:00:00+08:00","14524815185","航空客运、航空物流","顺义区","北京市","北京市顺义区天柱路30号院1号楼1至9层101","中国北京市顺义区空港工业区天柱路30号","88395","交通运输、仓储和邮政业","129315691708.815","1293.15691708815","-7.81290054321289","AA","7.96","POINT(116.5589561 40.06386642)"
"600025.SH","华能水电","主板","2017-12-15T00:00:00+08:00","大型","2001-02-08T00:00:00+08:00","18000000000","半导体太阳能光伏、水电","官渡区","昆明市","云南省昆明市官渡区世纪城中路1号","云南省昆明市官渡区世纪城中路1号","3624","电力、热力、燃气及水生产和供应业","127440000000","1274.4","18.2419872283936","BBB","6.62","POINT(102.74521292 24.9653124)"
"603392.SH","万泰生物","主板","2020-04-29T00:00:00+08:00","大型","1991-04-24T00:00:00+09:00","906070705","生物诊断试剂、疫苗、诊断治疗设备","昌平区","北京市","北京市昌平区科学园路31号","北京市昌平区科学园路31号","3103","制造业","126985809305.75","1269.8580930575","41.4558715820313","BBB","6.39","POINT(116.27168257 40.09447606)"
